service_key;service_variant_price
52783;60.00
52793;12.00
52806;20.00
52818;20.00
52831;40.00
52855;70.00
52864;45.00
52880;60.00
52889;30.00
52898;65.00
52899;65.00
52909;40.00
52910;40.00
52911;35.00
52921;99.00
52930;50.00
52939;50.00
52950;30.00
52958;50.00
52967;10.00
52976;20.00
52984;35.00
52991;40.00
52996;45.00
53003;45.00
53010;55.00
53017;10.00
53024;15.00
53031;359.00
53048;20.00
53049;20.00
53050;25.00
53056;50.00
53057;50.00
53058;55.00
53059;50.00
53064;125.00
53065;120.00
53066;120.00
53072;110.00
53073;115.00
53074;110.00
53082;120.00
53083;130.00
53084;120.00
53085;120.00
53091;140.00
53092;140.00
53103;55.00
53109;50.00
53117;
53118;99.00
53135;
53144;50.00
53156;30.00
53163;40.00
53169;50.00
53187;100.00
53201;150.00
53202;150.00
53203;150.00
53212;
53220;60.00
53243;99.00
53252;99.00
53261;99.00
53271;
53280;18.00
53289;35.00
53298;20.00
53325;35.00
53358;55.00
53385;65.00
53403;80.00
53425;70.00
53438;55.00
53451;90.00
53468;80.00
53477;60.00
53485;25.00
53494;80.00
53503;80.00
53513;10.00
53536;30.00
53554;40.00
53566;55.00
53576;10.00
53586;30.00
53597;20.00
53607;16.00
53623;18.00
53634;
53650;80.00
53664;35.00
53686;40.00
53707;30.00
53725;32.00
53743;30.00
53766;5.00
53796;10.00
53827;20.00
53857;25.00
53882;6.00
53894;150.00
53910;65.00
53927;45.00
53942;25.00
53959;
53969;
53981;
53988;
54001;
54019;
54032;
54042;15.00
54055;45.00
54069;50.00
54089;60.00
54109;40.00
54123;40.00
54138;40.00
54154;40.00
54165;99.00
54174;10.00
54192;150.00
54208;200.00
54231;300.00
54250;20.00
54251;15.00
54252;15.00
54253;17.00
54272;33.00
54296;15.00
54297;19.00
54298;12.00
54299;23.00
54300;22.00
54329;20.00
54350;35.00
54373;50.00
54374;69.00
54375;50.00
54376;74.00
54377;63.00
54378;60.00
54379;17.00
54396;20.00
54416;55.00
54425;250.00
54437;99.00
54449;99.00
54462;100.00
54475;45.00
54476;40.00
54489;20.00
54500;10.00
54510;30.00
54519;15.00
54528;10.00
54539;15.00
54551;10.00
54560;6.00
54570;5.00
54580;8.00
54594;15.00
54604;20.00
54614;5.00
54622;5.00
54629;14.00
54636;10.00
54643;20.00
54650;15.00
54657;20.00
54664;10.00
54671;20.00
54678;10.00
54685;20.00
54692;20.00
54699;10.00
54707;40.00
54718;25.00
54730;25.00
54740;45.00
54750;30.00
54761;45.00
54770;25.00
54782;40.00
54795;99.00
54803;20.00
54814;
54825;
54837;20.00
54852;10.00
54859;10.00
54865;6.00
54870;10.00
54876;15.00
54883;10.00
54890;30.00
54899;50.00
54908;
54913;7.00
54922;7.00
54930;12.00
54938;15.00
54948;15.00
54956;25.00
54964;10.00
54965;10.00
54972;45.00
54981;35.00
54988;5.00
54994;15.00
55002;25.00
55011;35.00
55019;30.00
55029;20.00
55039;15.00
55040;15.00
55048;25.00
55058;25.00
55069;50.00
55083;70.00
55093;45.00
55103;65.00
55113;85.00
55121;65.00
55131;25.00
55146;15.00
55156;35.00
55168;25.00
55178;35.00
55188;25.00
55198;20.00
55208;99.00
55218;10.00
55227;8.00
55236;12.00
55245;7.00
55256;7.00
55267;20.00
55277;12.00
55289;15.00
55300;20.00
55308;10.00
55318;13.00
55325;6.00
55333;5.00
55341;35.00
55349;25.00
55350;25.00
55358;25.00
55368;10.00
55379;
55389;10.00
55401;20.00
55410;80.00
55411;80.00
55412;80.00
55420;10.00
55428;99.00
55436;99.00
55445;99.00
55455;99.00
55467;99.00
55479;99.00
55490;99.00
55500;99.00
55507;99.00
55516;20.00
55524;12.00
55535;
55550;40.00
55564;35.00
55574;10.00
55586;15.00
7092279;26.00
7040990;26.00
7040987;26.00
7040988;10.00
7092283;28.00
55625;36.00
55626;33.00
55627;40.00
55636;33.00
55637;40.00
55638;37.00
55639;45.00
55649;45.00
55650;40.00
55651;50.00
55661;135.00
55662;105.00
55663;58.00
55664;95.00
55665;110.00
55666;135.00
55667;105.00
55674;110.00
55675;48.00
55676;115.00
55677;115.00
55678;75.00
55679;90.00
55680;85.00
55689;85.00
55690;70.00
55691;38.00
55692;65.00
55693;55.00
55694;85.00
55704;95.00
55705;105.00
55706;50.00
55707;105.00
55708;120.00
55709;135.00
55717;35.00
55718;45.00
55719;40.00
55732;27.00
55733;25.00
55734;32.00
55749;290.00
55750;200.00
55751;250.00
55761;480.00
55762;400.00
55763;530.00
55773;15.00
55786;20.00
55806;27.00
55807;63.00
55808;50.00
55809;53.00
55810;53.00
55811;58.00
55822;12.00
55823;17.00
55824;10.00
55837;20.00
55838;22.00
55839;20.00
55840;25.00
55850;22.00
55851;15.00
55852;22.00
55853;17.50
55871;19.00
55872;25.00
55873;22.00
55880;22.00
55881;24.00
55882;24.00
55883;27.00
55893;12.00
55894;10.00
55912;30.00
55929;35.00
55930;45.00
55931;30.00
55946;16.00
55947;23.00
55948;26.00
55949;16.00
55950;19.00
55966;30.00
55974;35.00
55990;30.00
55998;25.00
56006;40.00
56007;55.00
56024;30.00
56033;50.00
56034;40.00
56044;40.00
56045;30.00
56054;55.00
56055;45.00
56066;30.00
56075;25.00
56076;10.00
56093;95.00
56094;100.00
56095;85.00
56096;125.00
56105;65.00
56106;75.00
56107;80.00
56108;100.00
56109;105.00
56110;75.00
56124;45.00
56125;55.00
56126;60.00
56127;75.00
56137;49.00
56148;15.00
56149;15.00
56156;12.00
56157;12.00
56165;5.00
56177;20.00
56186;50.00
56195;30.00
56204;40.00
56214;30.00
56228;45.00
56238;10.00
56248;
56266;8.00
56277;8.00
56285;140.00
56294;260.00
56302;480.00
56310;140.00
56318;140.00
56326;160.00
56334;20.00
56342;15.00
56350;10.00
56361;20.00
56370;35.00
56380;15.00
56390;25.00
56399;30.00
56407;25.00
56415;10.00
56423;45.00
56432;99.00
56439;99.99
56446;
56453;
56460;
56469;
56474;
56479;
56484;20.00
56490;80.00
56497;25.00
56504;25.00
56513;10.00
56523;25.00
56530;10.00
56539;10.00
56547;15.00
56556;15.00
56566;15.00
56575;99.00
56584;18.00
56585;18.00
56586;15.00
56587;15.00
56588;15.00
56589;20.00
56590;20.00
56591;15.00
56592;18.00
56603;14.00
56604;13.00
56605;14.00
56606;14.00
56617;12.00
56618;12.00
56619;12.00
56620;12.00
56621;11.00
56622;11.00
56631;17.00
56641;
56650;40.00
56663;50.00
56674;30.00
56686;50.00
56705;20.00
56714;10.00
56725;60.00
56734;120.00
56746;12.00
56747;12.00
56757;8.00
56758;7.00
56759;8.00
56768;125.00
56776;150.00
56783;5.00
56793;40.00
56794;50.00
56801;60.00
56802;50.00
56810;65.00
56811;75.00
56820;55.00
56828;35.00
56829;30.00
56844;50.00
56845;60.00
56856;20.00
56864;20.00
56865;15.00
56890;25.00
56891;20.00
56907;50.00
56908;40.00
56909;50.00
56924;
56925;
56947;
56948;
56967;15.00
56990;17.00
57009;15.00
57027;13.00
57050;20.00
57072;23.00
57089;13.00
57104;10.00
57136;12.00
57144;10.00
57153;8.00
57159;15.00
57164;17.00
57169;40.00
57170;40.00
57171;32.50
57172;32.50
57178;8.00
57184;5.50
57185;20.00
57192;30.00
57199;50.00
57206;45.00
57213;35.00
57221;12.00
57229;8.00
57239;22.00
57249;15.00
57261;10.00
57262;12.00
57263;15.00
57274;8.00
57275;10.00
57290;15.00
57291;7.00
57292;8.00
57293;10.00
57303;15.00
57304;12.00
57305;13.00
57337;20.00
57338;17.00
57339;12.00
57382;15.00
57394;10.00
57418;10.00
57429;10.00
57445;15.00
57460;5.00
57470;5.00
57479;8.00
57486;17.00
57495;99.00
57502;10.00
57503;10.00
57504;10.00
57505;10.00
57506;10.00
57507;10.00
57508;10.00
57509;10.00
57517;20.00
57518;20.00
57519;20.00
57520;20.00
57521;20.00
57522;20.00
57523;20.00
57524;20.00
57525;20.00
57526;20.00
57527;20.00
57528;20.00
57529;20.00
57530;20.00
57537;20.00
57538;20.00
57539;20.00
57540;20.00
57541;20.00
57542;20.00
57543;20.00
57544;20.00
57545;20.00
57546;20.00
57547;20.00
57548;20.00
57549;20.00
57550;20.00
57559;
57560;
57561;
57562;
57563;
57564;
57565;
57566;
57575;5.00
57576;5.00
57577;5.00
57591;30.00
57592;30.00
57593;30.00
57594;30.00
57608;25.00
57609;25.00
57610;25.00
57611;25.00
57612;25.00
57613;25.00
57627;40.00
57628;40.00
57629;40.00
57630;40.00
57631;40.00
57645;30.00
57646;30.00
57647;30.00
57648;30.00
57649;35.00
57664;35.00
57665;35.00
57675;20.00
57676;20.00
57677;20.00
57690;20.00
57691;20.00
57692;20.00
57693;20.00
57714;20.00
57715;20.00
57716;20.00
57717;20.00
57718;20.00
57719;20.00
57730;30.00
57731;30.00
57732;30.00
57733;30.00
57734;30.00
57743;15.00
57744;15.00
57757;20.00
57758;20.00
57759;20.00
57760;20.00
57781;10.00
57782;10.00
57783;10.00
57784;10.00
57785;10.00
57786;10.00
57787;10.00
57798;8.00
57799;8.00
57800;8.00
57801;8.00
57802;8.00
57803;8.00
57804;8.00
57818;8.00
57819;8.00
57820;8.00
57821;8.00
57822;8.00
57823;8.00
57833;15.00
57834;15.00
57835;15.00
57836;15.00
57837;15.00
57838;15.00
57839;15.00
57848;10.00
57861;15.00
57862;20.00
57863;15.00
57864;15.00
57865;20.00
57866;15.00
57867;15.00
57868;15.00
57877;25.00
57878;20.00
57879;20.00
57880;20.00
57881;20.00
57882;20.00
57892;8.00
57893;8.00
57894;8.00
57895;10.00
57896;10.00
57904;10.00
57905;10.00
57906;12.00
57907;10.00
57908;10.00
57909;12.00
57918;15.00
57919;20.00
57920;15.00
57921;15.00
57922;15.00
57923;15.00
57924;20.00
57933;15.00
57934;15.00
57935;20.00
57936;15.00
57937;20.00
57938;15.00
57939;15.00
57949;30.00
57950;35.00
57951;35.00
57952;35.00
57953;35.00
57954;35.00
57961;
57962;25.00
57973;
57974;50.00
57982;99.00
57991;50.00
58002;50.00
58019;30.00
58029;40.00
58040;40.00
58049;65.00
58058;30.00
58068;28.00
58077;30.00
58087;45.00
58098;47.00
58119;20.00
58129;30.00
58139;40.00
58150;47.00
58159;47.00
58168;50.00
58179;8.00
58188;8.00
58197;8.00
58206;12.00
58214;13.00
58221;23.00
58229;20.00
58235;20.00
58241;13.00
58247;10.00
58254;30.00
58260;40.00
58266;17.00
58274;25.00
58281;20.00
58288;25.00
58296;40.00
58304;45.00
58315;9.00
58321;9.00
58329;15.00
58336;23.00
58344;30.00
58352;35.00
58360;45.00
58368;50.00
58379;35.00
58386;50.00
58397;15.00
58407;250.00
58418;250.00
58424;250.00
58431;190.00
58437;40.00
58443;50.00
58451;65.00
58458;50.00
58474;99.00
58481;12.00
58487;6.00
58493;6.00
58500;30.00
58507;7.00
58513;7.00
58520;12.00
58526;25.00
58534;10.00
58541;12.00
58551;12.00
58559;20.00
58565;25.00
58572;30.00
58578;25.00
58589;35.00
58594;18.00
58600;10.00
58606;20.00
58607;25.00
58613;50.00
58614;55.00
58619;120.00
58624;
58633;15.00
58634;18.00
58635;15.00
58636;15.00
58637;10.00
58638;15.00
58639;18.00
58640;18.00
58648;8.00
58656;15.00
58657;15.00
58658;15.00
58668;20.00
58669;20.00
58670;20.00
58678;30.00
58679;30.00
58693;25.00
58705;20.00
58706;20.00
58714;25.00
58723;50.00
58730;30.00
58731;30.00
58732;30.00
58733;30.00
58734;30.00
58740;10.00
58741;10.00
58742;10.00
58743;10.00
58744;15.00
58745;15.00
58746;15.00
58753;60.00
58758;8.00
58762;8.00
58767;8.00
58783;50.00
58789;35.00
58796;45.00
58804;70.00
58812;45.00
58824;30.00
58829;39.00
58830;45.00
58835;80.00
58840;30.00
58846;45.00
58850;30.00
58855;60.00
58864;30.00
58876;50.00
58883;15.00
58884;15.00
58885;15.00
58886;16.00
58887;16.00
58888;15.00
58889;15.00
58890;15.00
58891;14.00
58892;15.00
58893;15.00
58900;17.00
58901;17.00
58902;16.00
58903;18.00
58904;18.00
58905;18.00
58906;18.00
58907;18.00
58908;17.00
58909;17.00
58914;12.00
58915;12.00
58916;13.00
58917;12.00
58918;13.00
58919;12.00
58920;12.00
58921;13.00
58922;13.00
58931;11.00
58932;12.00
58933;11.00
58934;12.00
58935;11.00
58936;12.00
58941;6.00
58942;6.00
58943;5.00
58948;17.00
58949;16.00
58950;18.00
58951;17.00
58952;18.00
58953;18.00
58954;17.00
58959;25.00
58960;23.00
58961;28.00
58962;22.00
58963;23.00
58964;25.00
58965;23.00
58966;25.00
58967;25.00
58983;39.00
58991;45.00
59006;65.00
59011;99.00
59023;99.00
59029;45.00
59039;65.00
59061;99.00
59069;30.00
59070;25.00
59071;25.00
59080;10.00
59081;10.00
59082;10.00
59089;45.00
59090;55.00
59126;55.00
59134;30.00
59141;15.00
59148;60.00
59154;35.00
59161;50.00
59168;25.00
59174;60.00
59180;27.00
59189;75.00
59198;60.00
59206;50.00
59213;50.00
59219;99.00
59225;25.00
59231;50.00
59237;20.00
59244;30.00
59249;25.00
59256;25.00
59268;30.00
59279;20.00
59288;25.00
59310;40.00
59326;25.00
59341;40.00
59360;25.00
59378;25.00
59399;50.00
59417;25.00
59434;15.00
59453;25.00
59469;20.00
59481;15.00
59494;15.00
59506;25.00
59517;35.00
59524;30.00
59539;
59550;99.00
59562;
59572;10.00
59584;40.00
59597;75.00
59609;100.00
59624;120.00
59635;1.00
59648;10.00
59649;10.00
59655;8.00
59656;10.00
59662;12.00
59663;15.00
59664;
59665;15.00
59672;50.00
59679;70.00
59685;60.00
59691;70.00
59699;50.00
59709;30.00
59722;30.00
59729;30.00
59736;35.00
59743;39.00
59751;50.00
59762;45.00
59768;29.00
59775;35.00
59783;25.00
59791;15.00
59798;200.00
59805;130.00
59812;7.00
59819;20.00
59826;5.00
59833;15.00
59840;17.00
59847;19.00
59855;25.00
59862;34.00
59873;36.00
59881;53.00
59900;62.00
59918;91.00
59929;99.00
59939;30.00
59949;20.00
59963;11.00
59964;12.00
59965;12.00
59973;25.00
59982;25.00
59992;40.00
60006;35.00
60018;18.00
60029;65.00
60034;30.00
60039;30.00
60044;20.00
60049;25.00
60054;30.00
60060;
60061;
60062;
60063;
60064;
60065;0.70
60066;
60081;
60082;
60083;
60084;
60085;0.70
60086;
60087;
60106;13.00
60122;25.00
60136;30.00
60155;20.00
60169;30.00
60181;40.00
60191;10.00
60207;
60225;25.00
60236;80.00
60237;60.00
60250;70.00
60264;55.00
60275;65.00
60288;75.00
60295;90.00
60314;270.00
60334;20.00
60345;100.00
60361;150.00
60380;20.00
60395;99.00
60396;99.00
60397;99.00
60406;40.00
60419;30.00
60435;15.00
60444;
60455;1000.00
60467;500.00
60477;20.00
60487;18.00
60497;99.00
60514;28.00
60524;12.00
60544;25.00
60554;35.00
60565;20.00
60575;10.00
60583;50.00
60597;99.00
60612;130.00
60627;18.00
60639;50.00
60652;15.00
60664;30.00
60677;30.00
60693;50.00
60705;17.00
60721;22.00
60741;20.00
60760;25.00
60772;10.00
60788;15.00
60799;17.00
60806;17.00
60807;15.00
60808;18.00
60809;15.00
60810;15.00
60811;12.00
60823;5.00
60837;7.00
60842;10.00
60856;5.00
60863;5.00
60868;3.00
60878;4.00
60888;15.00
60894;25.00
60899;25.00
60908;7.00
60913;10.00
60919;20.00
60924;8.00
60935;
60947;35.00
60962;30.00
60975;79.00
61054;5.00
60986;79.00
60991;79.00
60998;120.00
61010;30.00
61022;45.00
61034;65.00
61044;25.00
61053;10.00
61055;20.00
61056;15.00
61064;23.00
61074;15.00
61084;20.00
61094;
61095;10.00
61106;65.00
61117;85.00
61122;35.00
61136;180.00
61160;35.00
61230;99.00
61237;60.00
61242;30.00
61243;50.00
61251;60.00
61257;50.00
61262;50.00
61263;30.00
61268;50.00
61273;45.00
61287;60.00
61294;99.00
61302;99.00
61309;35.00
61316;30.00
61324;20.00
61331;10.00
61339;20.00
61353;10.00
61362;25.00
61370;15.00
61371;15.00
61372;13.00
61373;14.00
61374;13.00
61375;15.00
61381;11.00
61382;11.00
61383;11.00
61389;11.00
61390;12.00
61391;13.00
61392;13.00
61404;9.00
61405;9.00
61406;8.00
61407;10.00
61408;10.00
61414;7.00
61415;6.00
61416;6.00
61417;5.00
61422;5.00
61427;8.00
61428;9.00
61429;9.00
61430;9.00
61431;9.00
61448;15.00
61454;
61455;
61456;
61462;20.00
61463;20.00
61464;30.00
61469;40.00
61476;10.00
61543;25.00
61549;30.00
61554;25.00
61560;35.00
61564;45.00
61568;50.00
61572;65.00
61575;60.00
61584;10.00
61588;8.00
61592;10.00
61596;10.00
61597;50.00
61598;36.00
61601;18.00
61604;13.00
61608;99.00
61617;55.00
61659;40.00
61666;
61667;
61668;
61669;
61670;
61671;
61672;
61673;
61674;
61675;
61676;
61677;
61678;
61710;99.00
61720;99.00
61752;99.00
61758;25.00
61765;30.00
61771;50.00
61779;80.00
61797;25.00
61803;35.00
61804;40.00
61805;35.00
61806;30.00
61807;25.00
61808;40.00
61809;25.00
61820;12.00
61821;15.00
61822;20.00
61823;15.00
61836;30.00
61849;30.00
61850;20.00
61851;30.00
61852;35.00
61864;6.00
61865;7.00
61872;15.00
61873;10.00
61874;12.00
61881;10.00
61882;10.00
61883;10.00
61884;10.00
61885;10.00
61886;10.00
61893;42.00
61901;22.00
61907;24.00
61914;80.00
61920;68.00
61928;130.00
61933;115.00
61938;100.00
61943;20.00
61948;9.00
61952;50.00
61956;25.00
61960;20.00
61965;15.00
61971;35.00
61976;75.00
61981;60.00
61987;60.00
61993;50.00
61999;50.00
62004;20.00
62008;25.00
62014;15.00
62019;10.00
62025;65.00
62035;15.00
62036;15.00
62042;15.00
62043;15.00
62048;25.00
62049;25.00
62055;25.00
62056;25.00
62060;10.00
62061;10.00
62068;99.00
62074;40.00
62087;45.00
62097;40.00
62107;30.00
62128;20.00
62152;30.00
62164;45.00
62173;
62190;
62200;20.00
62231;10.00
62232;10.00
62245;10.00
62254;10.00
62277;10.00
62278;10.00
62288;10.00
62289;10.00
62298;10.00
62299;10.00
62300;10.00
62309;10.00
62310;10.00
62311;10.00
62312;10.00
62313;10.00
62323;35.00
62332;18.00
62341;20.00
62350;18.00
62359;12.00
62367;35.00
62375;10.00
62376;10.00
62377;10.00
62399;15.00
62420;10.00
62439;40.00
62450;35.00
62469;
62478;15.00
62489;49.00
62497;10.00
62506;35.00
62513;60.00
62520;35.00
62521;35.00
62528;15.00
62534;22.00
62540;15.00
62546;50.00
62552;10.00
62558;40.00
62564;99.00
62570;25.00
62576;25.00
62590;50.00
62602;25.00
62613;55.00
62623;25.00
62630;
62635;
62640;15.00
62644;30.00
62649;45.00
62653;55.00
62657;55.00
62663;65.00
62668;45.00
62673;55.00
62681;65.00
62689;75.00
62696;85.00
62702;95.00
62708;65.00
62714;75.00
62722;15.00
62730;10.00
62740;20.00
62751;35.00
62760;
62777;25.00
62794;
62803;10.00
62810;10.00
62820;20.00
62827;55.00
62835;160.00
62843;395.00
62848;450.00
62855;145.00
62862;360.00
62868;420.00
62875;20.00
62882;40.00
62889;90.00
62894;80.00
62903;50.00
62913;20.00
62921;15.00
62929;25.00
62937;300.00
62945;35.00
62959;200.00
62965;200.00
62971;350.00
62972;175.00
62979;125.00
62985;99.00
62992;30.00
62998;20.00
63003;25.00
63009;15.00
63016;15.00
63029;20.00
63036;18.00
63047;15.00
63063;30.00
63075;35.00
63088;40.00
63098;20.00
63111;
63128;
63146;
63166;99.00
63175;25.00
63187;10.00
63207;10.00
63225;20.00
63232;15.00
63304;25.00
63330;99.00
63350;99.00
63417;99.00
63517;99.00
63583;99.00
63664;20.00
63734;10.00
63768;30.00
63800;18.00
63801;15.00
63802;18.00
63803;15.00
63804;18.00
63805;15.00
63806;18.00
63840;21.00
63841;18.00
63842;18.00
63843;21.00
63844;18.00
63845;21.00
63880;23.00
63881;20.00
63882;20.00
63883;20.00
63884;20.00
63885;23.00
63886;23.00
63887;20.00
63888;23.00
63889;23.00
63890;20.00
63904;13.00
63905;13.00
63906;13.00
63907;13.00
63915;8.00
63916;8.00
63917;8.00
63942;18.00
63943;16.00
63944;16.00
63945;18.00
63946;16.00
63947;18.00
63948;16.00
63949;18.00
63955;14.00
63956;14.00
63957;16.00
63958;14.00
63959;16.00
63960;14.00
63961;16.00
63967;21.00
63968;21.00
63969;20.00
63970;20.00
63976;24.00
63977;24.00
63978;24.00
63979;24.00
63986;26.00
63987;26.00
63993;18.00
64001;20.00
64010;20.00
64011;27.50
64012;30.00
64018;30.00
64033;45.00
64041;40.00
64051;35.00
64057;20.00
64064;20.00
64071;30.00
64078;99.00
64086;99.00
64092;
64099;17.00
64100;17.00
64101;20.00
64102;16.00
64103;16.00
64104;20.00
64105;20.00
64106;17.00
64107;17.00
64114;5.00
64115;7.00
64122;
64130;120.00
64137;25.00
64147;25.00
64162;15.00
64170;5.00
64178;10.00
64186;
64192;25.00
64198;18.00
64204;15.00
64211;20.00
64216;26.00
64221;35.00
64226;35.00
64230;12.00
64234;60.00
64238;50.00
64242;80.00
64248;70.00
64252;10.00
64257;43.00
64263;25.00
64269;40.00
64274;15.00
64286;15.00
64292;
64299;25.00
64306;45.00
64310;25.00
64315;45.00
64322;40.00
64334;30.00
64340;35.00
64346;7.00
64353;8.00
64362;10.00
64369;17.00
64377;7.00
64385;10.00
64392;10.00
64400;15.00
64408;25.00
64415;10.00
64423;45.00
64432;15.00
64439;25.00
64447;30.00
64456;25.00
64465;35.00
64478;13.00
64487;10.00
64496;15.00
64505;50.00
64513;200.00
64520;350.00
64527;450.00
64535;650.00
64543;200.00
64556;350.00
64565;350.00
64573;450.00
64583;1.00
64610;100.00
64618;50.00
64633;9.00
64642;99.00
64650;75.00
64659;9.00
64667;75.00
64677;25.00
64685;40.00
64695;25.00
64705;60.00
64715;99.00
64723;15.00
64739;20.00
64749;10.00
64750;10.00
64763;25.00
64776;35.00
64789;50.00
64807;30.00
64813;40.00
64821;50.00
64828;50.00
64846;5.00
64852;5.00
64863;20.00
64871;25.00
64879;25.00
64887;30.00
64895;20.00
64905;20.00
64915;25.00
64930;25.00
64942;35.00
64952;12.50
64961;17.50
64968;12.00
64983;35.00
65010;37.00
65023;35.00
65040;45.00
65051;55.00
65064;20.00
65074;12.00
65090;50.00
65103;15.00
65115;18.00
65132;99.00
65141;65.00
65156;30.00
65170;20.00
65178;5.00
65188;20.00
65199;25.00
65206;15.00
65207;15.00
65228;60.00
65243;140.00
65254;
65266;260.00
65277;
65288;12.00
65289;12.00
65290;13.00
65291;13.00
65301;15.00
65312;13.00
65322;25.00
65331;10.00
65340;25.00
65348;15.00
65358;45.00
65366;50.00
65373;55.00
65379;40.00
65385;55.00
65390;70.00
65396;8.00
65403;25.00
65404;30.00
65405;25.00
65406;25.00
65407;18.00
65408;25.00
65409;20.00
65418;300.00
65419;
65429;25.00
65437;50.00
65446;60.00
65453;25.00
65462;35.00
65477;20.00
65485;25.00
65492;20.00
65499;10.00
65500;10.00
65501;10.00
65590;12.00
65598;10.00
65606;12.00
65615;22.00
65625;
65635;
65645;
65654;
65662;40.00
65663;40.00
65671;25.00
65672;25.00
65680;45.00
65681;45.00
65689;30.00
65690;30.00
65697;30.00
65703;50.00
65704;35.00
65712;50.00
65713;50.00
65719;25.00
65725;20.00
65731;15.00
65737;50.00
65744;12.00
65751;10.00
65759;
65769;99.00
65777;99.00
65786;55.00
65795;
65814;25.00
65822;25.00
65832;25.00
65840;15.00
65841;15.00
65842;15.00
65843;15.00
65851;10.00
65852;10.00
65853;10.00
65854;10.00
65855;10.00
65862;35.00
65870;17.00
65878;23.00
65885;28.00
65891;38.00
65892;55.00
65899;30.00
65909;62.00
65919;45.00
65927;51.00
65935;40.00
65943;61.00
65952;49.00
65960;27.00
65967;33.00
65974;15.00
65982;20.00
65995;12.00
66004;20.00
66005;20.00
66006;20.00
66007;20.00
66008;20.00
66009;20.00
66010;20.00
66011;20.00
66026;5.00
66027;25.00
66028;25.00
66029;5.00
66030;25.00
66031;25.00
66045;5.00
66046;25.00
66047;25.00
66048;25.00
66049;25.00
66050;25.00
66056;
66062;5.00
66069;99.00
66070;25.00
66076;10.00
66082;
66092;20.00
66093;15.00
66094;15.00
66095;20.00
66102;35.00
66103;35.00
66104;38.00
66111;55.00
66112;55.00
66113;55.00
66114;55.00
66115;55.00
66122;50.00
66123;55.00
66124;50.00
66131;75.00
66132;80.00
66133;75.00
66134;75.00
66142;95.00
66143;95.00
66150;75.00
66151;75.00
66157;10.00
66158;10.00
66167;50.00
66168;55.00
66177;65.00
66187;300.00
66188;280.00
66196;400.00
66204;750.00
66205;650.00
66215;35.00
66223;25.00
66224;30.00
66232;14.00
66241;99.00
66249;10.50
66256;18.00
66257;20.00
66263;23.00
66264;25.00
66271;25.00
66277;12.00
66283;25.00
66289;25.00
66295;30.00
66301;25.00
66308;8.00
66316;8.00
66325;10.00
66334;25.00
66350;13.00
66357;10.00
66366;13.00
66374;15.00
66383;35.00
66391;60.00
66398;15.00
66405;99.00
66406;50.00
66413;99.00
66420;
66425;
66432;28.00
66433;28.00
66439;28.00
66444;10.00
66450;60.00
66458;125.00
66465;155.00
66470;155.00
66476;175.00
66484;135.00
66491;
66497;
66503;10.00
66509;15.00
66510;10.00
66511;15.00
66512;15.00
66513;15.00
66514;15.00
66515;20.00
66516;20.00
66517;15.00
66518;20.00
66525;30.00
66532;14.00
66538;17.00
66539;20.00
66550;16.00
66558;8.00
66567;14.00
66575;12.00
66582;12.00
66591;16.00
66592;16.00
66602;250.00
66613;30.00
66621;34.00
66636;15.00
66644;10.00
66654;15.00
66662;10.00
66670;5.00
66678;44.00
66679;44.00
66680;44.00
66681;46.00
66688;14.00
66689;13.00
66690;13.00
66697;33.00
66698;33.00
66699;35.00
66700;33.00
66701;33.00
66708;40.00
66715;45.00
66716;47.00
66717;45.00
66718;79.00
66724;68.00
66725;65.00
66732;15.00
66741;45.00
66752;21.00
66753;20.00
66754;20.00
66763;15.00
66764;15.00
66774;21.00
66775;20.00
66780;85.00
66781;89.00
66782;85.00
66790;78.00
66791;75.00
66792;75.00
66801;55.00
66802;55.00
66803;55.00
66804;58.00
66812;55.00
66813;58.00
66822;17.00
66823;16.00
66824;16.00
66833;15.00
66834;16.00
66835;15.00
66844;35.00
66845;37.00
66846;35.00
66855;42.00
66856;40.00
66857;40.00
66869;47.00
66870;30.00
66871;30.00
66878;25.00
66879;25.00
66880;26.00
66889;20.00
66890;19.00
66899;25.00
66900;25.00
66901;27.00
66912;12.00
66913;10.00
66929;7.00
66930;7.00
66931;8.00
66946;35.00
66947;37.00
66961;25.00
66962;26.00
66963;25.00
66975;35.00
66976;37.00
67002;55.00
67003;55.00
67004;55.00
67005;55.00
67006;55.00
67007;55.00
67008;55.00
67009;55.00
67010;55.00
67011;55.00
67012;55.00
67013;55.00
67014;55.00
67015;55.00
67038;65.00
67039;65.00
67040;65.00
67041;65.00
67042;65.00
67043;65.00
67044;65.00
67045;65.00
67046;65.00
67047;65.00
67048;65.00
67049;65.00
67050;65.00
67051;65.00
67052;65.00
67070;85.00
67071;85.00
67072;85.00
67073;85.00
67074;85.00
67075;85.00
67076;85.00
67077;85.00
67078;85.00
67079;85.00
67080;85.00
67081;85.00
67082;85.00
67083;85.00
67084;85.00
67093;15.00
67094;15.00
67095;15.00
67096;15.00
67097;15.00
67098;15.00
67099;15.00
67100;15.00
67109;40.00
67110;45.00
67111;45.00
67112;45.00
67113;45.00
67114;40.00
67115;45.00
67116;45.00
67117;45.00
67118;45.00
67119;45.00
67120;40.00
67121;40.00
67122;45.00
67123;45.00
67124;45.00
67125;45.00
67134;49.00
67135;49.00
67136;45.00
67137;45.00
67138;49.00
67139;49.00
67140;49.00
67141;49.00
67142;49.00
