business_key,business_id,status,effective_from,effective_till,city
7744354,1459,F,'2018-06-28 10:48:20.630','2020-02-10 03:24:08.800',Chicago
9176387,1459,F,'2020-02-10 03:24:08.800',,Chicago
9176388,1460,B,'2020-02-10 03:24:10.821',,Chicago
7608547,1461,F,'2017-12-09 00:10:02.855','2020-02-10 03:24:12.118',Chicago
7608536,1462,T,'2017-12-09 20:37:35.078','2018-06-14 10:03:04.519',Cracow
9176450,1462,F,'2020-02-10 03:25:20.305',,Chicago
7721441,1463,E,'2018-06-14 10:03:15.964','2018-06-28 10:07:14.076',Warsaw
7743847,1463,F,'2018-06-28 10:07:14.076','2018-06-28 10:48:22.911',Orlando
9176451,1463,F,'2020-02-10 03:25:22.208',,Warsaw
9176454,1464,F,'2020-02-10 03:25:24.325',,Warsaw
7608482,1467,T,'2017-12-14 11:28:54.082','2018-06-14 10:03:14.337',
7721398,1467,E,'2018-06-14 10:03:14.337','2018-06-28 10:07:12.835',Orlando
7750605,1467,F,'2018-06-30 11:48:11.639','2020-02-10 03:25:30.530',Chicago
9176462,1468,F,'2020-02-10 03:25:32.623',,Cracow
7608457,1469,T,'2017-12-15 18:03:40.302','2018-06-14 10:03:03.161',Warsaw
7721106,1469,E,'2018-06-14 10:03:03.161','2018-06-28 10:06:59.861',Orlando
7608448,1470,T,'2017-12-16 16:57:48.375','2018-06-14 10:03:15.562',Warsaw
7743840,1470,F,'2018-06-28 10:07:13.836','2018-06-28 10:48:22.740',Orlando
9176464,1470,F,'2020-02-10 03:25:36.574',,Warsaw
7608437,1471,T,'2017-12-16 17:22:38.425','2018-06-14 10:03:15.345',Warsaw
7744438,1471,F,'2018-06-28 10:48:22.601','2020-02-10 03:25:38.585',Orlando
7743637,1472,F,'2018-06-28 10:07:06.938','2018-06-28 10:48:15.397',Chicago
9176469,1472,F,'2020-02-10 03:25:40.739',,Warsaw
7487781,1474,T,'2017-12-17 18:35:13.441','2018-06-14 10:03:12.288',Orlando
7721344,1474,E,'2018-06-14 10:03:12.288','2018-06-28 10:07:11.136',Chicago
7743761,1474,F,'2018-06-28 10:07:11.136','2018-06-28 10:48:21.236',Chicago
7744380,1474,F,'2018-06-28 10:48:21.236','2020-02-10 03:25:44.895',Orlando
7608410,1475,T,'2017-12-18 01:58:46.952','2018-06-14 10:03:14.154',Orlando
7721394,1475,E,'2018-06-14 10:03:14.154','2018-06-28 10:07:12.666',Cracow
9176477,1476,S,'2020-02-10 03:25:49.081',,Warsaw
7608389,1477,S,'2017-12-20 08:45:29.449','2020-02-10 03:25:51.170',Chicago
9176479,1477,S,'2020-02-10 03:25:51.170',,Warsaw
7608381,1478,T,'2017-12-20 09:28:20.191','2018-04-06 15:42:41.782',Chicago
7648891,1478,F,'2018-04-20 15:43:32.908','2018-04-20 16:42:34.188',Warsaw
7608369,1479,T,'2017-12-20 14:59:00.308','2018-06-14 10:03:12.539',Warsaw
7744383,1479,F,'2018-06-28 10:48:21.305','2020-02-10 03:25:55.401',Chicago
9176485,1479,F,'2020-02-10 03:25:55.401',,Warsaw
7608353,1481,T,'2017-12-28 01:27:30.020','2018-06-14 10:03:09.176',Orlando
7743551,1481,F,'2018-06-28 10:07:03.918','2018-06-28 10:48:17.666',Chicago
9176492,1481,F,'2020-02-10 03:25:59.535',,Cracow
7608344,1482,S,'2017-12-29 13:28:41.613','2020-02-10 03:26:01.392',Orlando
9176496,1482,S,'2020-02-10 03:26:01.392',,Orlando
7721026,1485,E,'2018-06-14 10:03:00.178','2018-06-28 10:07:05.976',Chicago
7743609,1485,F,'2018-06-28 10:07:05.976','2018-06-28 10:48:14.957',Orlando
7744118,1485,F,'2018-06-28 10:48:14.957','2020-02-10 03:26:07.490',Chicago
7721401,1486,E,'2018-06-14 10:03:14.463','2018-06-28 10:07:12.909',Warsaw
7743813,1486,F,'2018-06-28 10:07:12.909','2018-06-28 10:48:22.148',Warsaw
9176515,1486,F,'2020-02-10 03:26:09.680',,Cracow
7626827,1487,E,'2018-01-02 18:55:14.447','2018-04-09 17:42:28.368',Orlando
9176518,1487,F,'2020-02-10 03:26:11.802',,Chicago
7608288,1488,F,'2018-01-04 04:57:01.451','2020-02-10 03:26:13.862',Cracow
7774701,1489,P,'2018-07-20 10:32:26.446','2018-09-23 19:08:42.700',Orlando
7829302,1489,P,'2018-09-23 19:08:42.700','2019-03-25 10:39:46.222',Cracow
9162373,1489,L,'2020-02-10 02:06:35.296','2020-08-01 02:00:00.000',Chicago
9661147,1489,R,'2020-08-01 02:00:00.000',,Orlando
7611063,1490,F,'2018-01-06 11:29:43.122','2019-02-05 13:52:32.017',Warsaw
8102656,1490,E,'2019-02-05 13:52:32.017','2019-02-19 13:00:51.134',Chicago
8127899,1490,F,'2019-02-19 13:00:51.134','2019-03-21 13:03:25.158',Orlando
8191262,1490,F,'2019-03-21 13:03:25.158','2020-02-10 03:26:16.029',Chicago
9176534,1491,F,'2020-02-10 03:26:18.076',,Cracow
9176541,1492,F,'2020-02-10 03:26:20.114',,Warsaw
7721087,1493,E,'2018-06-14 10:03:02.471','2018-06-28 10:07:07.346',
7744321,1493,F,'2018-06-28 10:48:19.855','2020-02-10 03:26:22.233',Warsaw
9176549,1493,F,'2020-02-10 03:26:22.233',,Cracow
7743829,1494,F,'2018-06-28 10:07:13.441','2018-06-28 10:48:22.464',Orlando
9176552,1494,F,'2020-02-10 03:26:24.280',,Chicago
7744217,1495,F,'2018-06-28 10:48:17.368','2020-02-10 03:26:26.278',Orlando
9176558,1495,F,'2020-02-10 03:26:26.278',,Cracow
7608190,1496,F,'2018-01-11 00:06:52.647','2020-02-10 03:26:28.402',Chicago
9176565,1496,F,'2020-02-10 03:26:28.402',,Chicago
7608178,1497,T,'2018-01-11 11:36:03.130','2018-06-14 10:03:11.480',Chicago
7608166,1498,F,'2018-01-11 12:26:25.302','2020-02-10 03:26:32.735',Warsaw
9176577,1498,F,'2020-02-10 03:26:32.735',,Chicago
7608157,1499,F,'2018-01-11 13:33:59.108','2020-02-10 03:26:34.942',Chicago
9176591,1500,S,'2020-02-10 03:26:37.029',,Cracow
7630014,1501,F,'2018-01-12 20:09:01.256','2020-02-10 03:26:38.918',Chicago
9176608,1502,F,'2020-02-10 03:26:40.822',,Orlando
7743795,1503,F,'2018-06-28 10:07:12.299','2018-06-28 10:48:21.744',Warsaw
7744402,1503,F,'2018-06-28 10:48:21.744','2020-02-10 03:26:42.902',
9176615,1503,F,'2020-02-10 03:26:42.902',,Chicago
7630016,1504,T,'2018-01-14 20:23:08.040','2018-04-07 23:04:46.359',Orlando
9176625,1504,L,'2020-02-10 03:26:45.036','2020-08-01 02:00:00.000',Warsaw
9661148,1504,R,'2020-08-01 02:00:00.000',,Warsaw
9176632,1505,S,'2020-02-10 03:26:46.901',,Warsaw
7743825,1506,F,'2018-06-28 10:07:13.306','2018-06-28 10:48:22.396',Chicago
7608072,1507,S,'2018-01-15 22:54:27.484','2020-02-10 03:26:50.806',Chicago
9176646,1507,S,'2020-02-10 03:26:50.806',,Orlando
7608061,1508,F,'2018-01-16 11:04:35.819','2020-02-10 03:26:52.793',Chicago
7630917,1509,P,'2018-01-16 13:50:08.853','2018-12-19 13:18:57.908',Warsaw
7961311,1509,P,'2018-12-19 13:18:57.908','2019-06-12 12:01:07.965',Orlando
8356638,1509,P,'2019-06-19 11:27:43.908','2019-10-09 20:26:04.445',Warsaw
8766099,1509,P,'2019-10-09 20:26:04.445','2020-02-13 11:58:50.027',Chicago
9326213,1509,P,'2020-02-13 20:07:43.049','2020-02-14 02:01:14.778',Chicago
9340232,1509,P,'2020-02-14 12:59:02.207','2020-02-14 16:39:24.681',Orlando
9349960,1509,P,'2020-02-15 13:59:15.027','2020-04-12 02:25:18.793',Chicago
9462736,1509,O,'2020-04-12 02:25:18.793','2020-04-12 12:48:05.173',Warsaw
9463083,1509,P,'2020-04-12 12:48:05.173','2020-06-12 12:45:35.245',Orlando
7608032,1511,T,'2018-01-17 10:38:41.732','2018-06-14 10:03:14.868',Orlando
7721412,1511,E,'2018-06-14 10:03:14.868','2018-06-28 10:07:13.273',Chicago
7776590,1512,P,'2018-07-22 03:01:06.469','2018-10-02 12:13:37.056',Orlando
7843975,1512,P,'2018-10-05 12:15:29.192','2019-01-02 11:12:58.791',Chicago
8144847,1512,L,'2019-02-27 13:34:06.309','2019-02-27 21:07:23.772',Chicago
8145841,1512,P,'2019-02-27 21:07:23.772','2019-05-02 12:36:44.870',Orlando
8340858,1512,P,'2019-06-11 11:16:24.196','2019-08-02 12:44:53.967',Chicago
8677876,1512,P,'2019-09-08 03:03:31.216','2019-10-02 12:44:37.361',Warsaw
7608002,1514,T,'2018-01-18 12:13:06.900','2018-06-14 10:03:13.528',Orlando
7743506,1514,F,'2018-06-28 10:07:02.378','2018-06-28 10:48:16.388',Warsaw
7607990,1515,T,'2018-01-18 16:52:48.942','2018-06-14 10:03:20.401',Orlando
7721556,1515,E,'2018-06-14 10:03:20.401','2018-06-28 10:07:17.911',Chicago
7743953,1515,F,'2018-06-28 10:07:17.911','2018-06-28 10:48:24.026',Orlando
7744498,1515,F,'2018-06-28 10:48:24.026','2020-02-10 03:27:02.502',Warsaw
9176662,1515,F,'2020-02-10 03:27:02.502',,Chicago
7607980,1516,S,'2018-01-19 15:15:59.733','2020-02-10 03:27:04.414',Warsaw
9176665,1517,F,'2020-02-10 03:27:06.295',,Orlando
7607960,1518,S,'2018-01-20 10:06:01.941','2020-02-10 03:27:08.250',Orlando
7721370,1520,E,'2018-06-14 10:03:13.257','2018-06-28 10:07:11.952',Chicago
7607929,1521,T,'2018-01-22 00:03:06.261','2018-04-20 00:46:23.026',Warsaw
7721150,1521,E,'2018-06-14 10:03:04.939','2018-06-28 10:07:00.158',Chicago
7785175,1521,F,'2018-07-28 10:37:33.687','2020-02-10 03:27:14.286',Chicago
9176690,1521,F,'2020-02-10 03:27:14.286',,Chicago
7607920,1522,S,'2018-01-22 10:57:39.640','2020-02-10 03:27:16.090',Chicago
7607904,1524,S,'2018-01-23 19:47:09.687','2020-02-10 03:27:19.919',Orlando
9176714,1524,S,'2020-02-10 03:27:19.919',,Orlando
7607892,1525,B,'2018-01-23 21:32:21.627','2020-02-10 03:27:21.992',Orlando
9176723,1525,B,'2020-02-10 03:27:21.992',,Warsaw
7743930,1526,F,'2018-06-28 10:07:17.123','2018-06-28 10:48:23.514',Warsaw
7744476,1526,F,'2018-06-28 10:48:23.514','2020-02-10 03:27:24.137',Warsaw
9176731,1526,F,'2020-02-10 03:27:24.137',,Warsaw
7607866,1528,T,'2018-01-24 20:28:45.328','2018-06-14 10:03:12.992',Warsaw
7721363,1528,E,'2018-06-14 10:03:12.992','2018-06-28 10:07:11.749',Orlando
7743779,1528,F,'2018-06-28 10:07:11.749','2018-06-28 10:48:20.154',
7607858,1529,T,'2018-01-25 00:15:08.202','2018-06-14 10:03:08.270',Chicago
7744204,1529,F,'2018-06-28 10:48:17.039','2020-02-10 03:27:29.707',Chicago
7607847,1530,F,'2018-01-26 15:44:11.115','2020-02-10 03:27:31.860',Chicago
9176764,1530,F,'2020-02-10 03:27:31.860',,Chicago
7477276,1532,T,'2018-01-27 00:35:49.361','2018-03-01 00:30:00.000',Warsaw
7648289,1532,O,'2018-04-19 20:50:57.887','2018-06-19 16:54:06.312',Chicago
7726812,1532,L,'2018-06-19 16:54:06.312','2020-02-10 03:27:36.474',Warsaw
9176782,1532,L,'2020-02-10 03:27:36.474','2020-08-01 02:00:00.000',Cracow
9661149,1532,R,'2020-08-01 02:00:00.000',,Chicago
7721475,1533,E,'2018-06-14 10:03:17.245','2018-06-28 10:07:14.997',Orlando
7743871,1533,F,'2018-06-28 10:07:14.997','2018-06-28 10:48:12.032',Cracow
7743994,1533,F,'2018-06-28 10:48:12.032','2020-02-10 03:27:38.579',Chicago
7607817,1534,T,'2018-01-28 01:54:17.054','2018-06-14 10:03:17.175',Warsaw
7721473,1534,E,'2018-06-14 10:03:17.175','2018-06-28 10:07:14.927',Cracow
7743987,1534,F,'2018-06-28 10:48:11.874','2020-02-10 03:27:40.851',
7607792,1537,S,'2018-01-29 06:02:24.315','2020-02-10 03:27:47.213',Orlando
9176824,1537,S,'2020-02-10 03:27:47.213',,Warsaw
7607782,1538,S,'2018-01-29 09:31:16.385','2020-02-10 03:27:49.268',Orlando
9176830,1538,S,'2020-02-10 03:27:49.268',,Cracow
7607775,1539,T,'2018-01-29 16:50:07.032','2018-05-25 16:50:21.542',Chicago
7708397,1539,F,'2018-06-08 17:48:09.934','2020-02-10 03:27:51.247',Chicago
9176847,1540,F,'2020-02-10 03:27:53.360',,Orlando
9176856,1541,F,'2020-02-10 03:27:55.458',,Chicago
7607754,1542,F,'2018-02-01 00:06:25.120','2020-02-10 03:27:57.587',Chicago
7642757,1543,F,'2018-04-13 11:13:57.667','2020-02-10 03:27:59.871',Chicago
9176859,1543,F,'2020-02-10 03:27:59.871',,Warsaw
9176860,1544,F,'2020-02-10 03:28:02.070',,Cracow
7642024,1545,F,'2018-04-12 15:42:28.584','2020-02-10 03:28:04.249',Orlando
7607723,1546,T,'2018-02-02 00:53:51.315','2018-06-14 10:03:19.149',Chicago
7744470,1546,F,'2018-06-28 10:48:23.374','2020-02-10 03:28:06.237',Warsaw
9176862,1546,F,'2020-02-10 03:28:06.237',,Orlando
7622885,1548,F,'2018-02-02 14:13:56.937','2020-02-10 03:28:10.302',Warsaw
9176864,1548,F,'2020-02-10 03:28:10.302',,Chicago
7607689,1550,T,'2018-02-04 11:06:57.600','2018-05-03 17:03:25.642',Orlando
9176867,1550,F,'2020-02-10 03:28:14.458',,Warsaw
7607680,1551,S,'2018-02-04 19:42:19.014','2020-02-10 03:28:16.343',Warsaw
9176869,1552,F,'2020-02-10 03:28:18.422',,Warsaw
7607663,1553,T,'2018-02-05 12:48:24.341','2018-06-14 10:03:20.255',Chicago
7743949,1553,F,'2018-06-28 10:07:17.775','2018-06-28 10:48:23.956',Chicago
7721396,1554,E,'2018-06-14 10:03:14.263','2018-06-28 10:07:12.767',Chicago
7744416,1554,F,'2018-06-28 10:48:22.062','2020-02-10 03:28:22.982',Warsaw
7607644,1555,S,'2018-02-06 10:42:01.721','2020-02-10 03:28:24.964',Warsaw
9176872,1555,S,'2020-02-10 03:28:24.964',,Warsaw
7743683,1556,F,'2018-06-28 10:07:08.486','2018-06-28 10:48:15.902',Chicago
7744158,1556,F,'2018-06-28 10:48:15.902','2020-02-10 03:28:27.057',Chicago
7611831,1557,F,'2018-02-06 11:47:43.254','2020-02-10 03:28:29.194',Orlando
9176875,1557,F,'2020-02-10 03:28:29.194',,Warsaw
7607621,1558,T,'2018-02-07 17:20:58.306','2018-06-14 10:03:15.638',Chicago
7743553,1558,F,'2018-06-28 10:07:03.988','2018-06-28 10:48:17.740',Orlando
7744232,1558,F,'2018-06-28 10:48:17.740','2020-02-10 03:28:31.315',Warsaw
9176876,1558,F,'2020-02-10 03:28:31.315',,Orlando
7612020,1559,F,'2018-02-07 21:33:42.805','2020-02-10 03:28:33.467',
9176877,1559,F,'2020-02-10 03:28:33.467',,Orlando
7607596,1561,F,'2018-02-08 23:03:39.033','2020-02-10 03:28:37.685',Warsaw
9176879,1561,F,'2020-02-10 03:28:37.685',,Warsaw
7721407,1562,E,'2018-06-14 10:03:14.694','2018-06-28 10:07:13.112',Orlando
7743819,1562,F,'2018-06-28 10:07:13.112','2018-06-28 10:48:22.284',Chicago
9176880,1562,F,'2020-02-10 03:28:39.843',,Orlando
7743817,1563,F,'2018-06-28 10:07:13.042','2018-06-28 10:48:22.240',Cracow
9176884,1564,S,'2020-02-10 03:28:44.144',,Warsaw
9176886,1566,F,'2020-02-10 03:28:48.238',,Chicago
7607543,1567,S,'2018-02-09 22:32:45.646','2020-02-10 03:28:50.261',Warsaw
9176888,1568,S,'2020-02-10 03:28:52.297',,Orlando
7607526,1569,F,'2018-02-11 00:00:44.571','2020-02-10 03:28:54.245',Chicago
9176889,1569,F,'2020-02-10 03:28:54.245',,Orlando
9176890,1570,S,'2020-02-10 03:28:56.492',,Chicago
7607509,1571,F,'2018-02-12 01:37:32.888','2020-02-10 03:28:58.586',Warsaw
7607501,1572,T,'2018-02-12 10:57:43.019','2018-06-14 10:03:20.183',Chicago
7607491,1573,F,'2018-02-12 12:23:44.100','2020-02-10 03:29:02.959',Chicago
9176894,1573,F,'2020-02-10 03:29:02.959',,Warsaw
7487223,1574,T,'2018-02-12 14:01:08.658','2018-03-01 00:30:00.000',Chicago
7488775,1574,P,'2018-03-01 00:30:00.000','2018-07-02 16:04:13.138',Cracow
7752472,1574,O,'2018-07-02 16:04:13.138','2018-07-03 10:04:19.051',Chicago
7753658,1574,O,'2018-07-03 17:40:57.036','2018-07-10 13:57:02.134',Chicago
7762019,1574,L,'2018-07-10 13:57:02.134','2020-02-10 03:29:05.425',Warsaw
7683826,1575,T,'2018-05-27 08:50:00.872','2018-06-14 10:03:04.030',Chicago
7743680,1575,F,'2018-06-28 10:07:08.377','2018-06-28 10:48:20.338',Cracow
7744342,1575,F,'2018-06-28 10:48:20.338','2020-02-10 03:29:07.635',Chicago
7607467,1576,T,'2018-02-13 11:07:45.835','2018-06-14 10:03:19.957',Chicago
7721545,1576,E,'2018-06-14 10:03:19.957','2018-06-28 10:07:17.498',Cracow
7743941,1576,F,'2018-06-28 10:07:17.498','2018-06-28 10:48:23.766',Warsaw
7744487,1576,F,'2018-06-28 10:48:23.766','2018-09-05 02:00:00.000',Chicago
7805632,1576,P,'2018-09-05 02:00:00.000','2018-09-05 16:27:01.712',Chicago
7806272,1576,P,'2018-09-05 16:27:01.712','2018-09-07 15:20:39.204',Warsaw
7853358,1576,L,'2018-10-13 01:00:00.044','2018-11-13 01:00:00.000',Chicago
7607461,1577,S,'2018-02-13 11:43:07.511','2020-02-10 03:29:09.767',Warsaw
7607453,1578,S,'2018-02-14 12:10:25.044','2020-02-10 03:29:11.919',Warsaw
7721506,1579,E,'2018-06-14 10:03:18.433','2018-06-28 10:07:16.132',Chicago
9176902,1581,F,'2020-02-10 03:29:18.137',,Warsaw
7607425,1582,T,'2018-02-15 21:57:52.456','2018-06-14 10:03:18.349',Warsaw
7721504,1582,E,'2018-06-14 10:03:18.349','2018-06-28 10:07:16.020',Orlando
7744049,1582,F,'2018-06-28 10:48:13.314','2020-02-10 03:29:20.413',Orlando
9176903,1582,F,'2020-02-10 03:29:20.413',,Cracow
7607418,1583,T,'2018-02-16 01:00:04.804','2018-06-14 10:03:18.311',Chicago
7743899,1583,F,'2018-06-28 10:07:15.977','2018-06-28 10:48:13.291',Cracow
9176904,1583,F,'2020-02-10 03:29:22.683',,Chicago
7607410,1584,T,'2018-02-16 15:49:49.442','2018-06-14 10:03:18.008',Warsaw
7744031,1584,F,'2018-06-28 10:48:12.887','2020-02-10 03:29:24.925',
7608234,1585,F,'2018-02-16 16:35:46.199','2020-02-10 03:29:27.120',Orlando
9176906,1585,F,'2020-02-10 03:29:27.120',,Chicago
7608878,1586,F,'2018-02-17 00:10:02.596','2020-02-10 03:29:29.135',Orlando
9176908,1586,F,'2020-02-10 03:29:29.135',,Cracow
9176909,1587,F,'2020-02-10 03:29:31.272',,Chicago
7607388,1588,T,'2018-02-17 19:45:40.303','2018-06-14 10:03:09.563',Cracow
9176910,1588,F,'2020-02-10 03:29:33.474',,Warsaw
7671264,1589,F,'2018-05-18 11:49:52.320','2020-02-10 03:29:35.415',Warsaw
7628115,1591,E,'2018-02-18 21:32:42.816','2018-04-10 19:55:10.943',Warsaw
7640227,1591,F,'2018-04-10 20:42:28.450','2020-02-10 03:29:39.534',Orlando
9176913,1591,F,'2020-02-10 03:29:39.534',,Chicago
7607357,1592,S,'2018-02-19 13:52:36.682','2020-02-10 03:29:41.703',Warsaw
9176914,1592,S,'2020-02-10 03:29:41.703',,Cracow
7611050,1593,F,'2018-02-19 16:49:31.265','2020-02-10 03:29:43.739',Cracow
9176916,1593,F,'2020-02-10 03:29:43.739',,Orlando
7743872,1594,F,'2018-06-28 10:07:15.033','2018-06-28 10:48:12.076',Chicago
7630891,1595,P,'2018-02-20 12:05:35.620','2018-09-07 12:42:55.865',
7809767,1595,O,'2018-09-07 12:42:55.865','2018-10-15 01:00:00.044',Warsaw
7872403,1595,L,'2018-10-25 14:13:00.970','2018-10-25 17:10:05.949',Chicago
7876939,1595,O,'2018-10-28 17:22:09.167','2018-11-21 12:35:10.927',Cracow
7913764,1595,L,'2018-11-21 12:35:10.927','2018-11-21 13:08:39.870',Chicago
7965734,1595,O,'2018-12-22 11:17:06.993','2019-01-06 18:21:00.020',Warsaw
7984639,1595,O,'2019-01-06 18:21:00.020','2019-01-22 12:59:56.567',Orlando
8076571,1595,L,'2019-01-22 12:59:56.567','2019-01-22 17:03:20.705',Orlando
8076895,1595,O,'2019-01-22 17:03:20.705','2019-01-29 01:00:00.037',Chicago
8089400,1595,L,'2019-01-29 01:00:00.037','2019-01-29 15:57:24.527',Orlando
8090533,1595,L,'2019-01-29 16:38:01.400','2019-01-30 17:57:41.503',Warsaw
8094469,1595,O,'2019-01-31 16:39:05.634','2019-02-27 13:34:06.309',Chicago
8144848,1595,L,'2019-02-27 13:34:06.309','2019-02-28 12:47:45.359',Warsaw
8209892,1595,L,'2019-03-29 01:00:00.080','2019-03-29 12:20:07.784',Warsaw
9413523,1595,L,'2020-03-09 16:51:05.003','2020-08-01 02:00:00.000',Chicago
7607318,1597,S,'2018-02-20 21:43:45.791','2020-02-10 03:29:49.891',Chicago
7640384,1598,O,'2018-04-10 23:31:15.436','2018-04-14 22:13:34.245',Orlando
7881981,1598,P,'2018-10-30 22:26:33.809','2018-10-30 22:32:05.692',
7920470,1598,P,'2018-11-25 23:24:31.963','2019-01-31 01:00:00.000',Warsaw
8093475,1598,L,'2019-01-31 01:00:00.000','2020-02-03 03:28:54.400',Warsaw
9127151,1598,L,'2020-02-03 03:28:54.400','2020-08-01 02:00:00.000',Chicago
7721371,1599,E,'2018-06-14 10:03:13.294','2018-06-28 10:07:11.989',Orlando
7743786,1599,F,'2018-06-28 10:07:11.989','2018-06-28 10:48:21.560',Chicago
7744394,1599,F,'2018-06-28 10:48:21.560','2020-02-10 03:29:51.527',Chicago
9176920,1599,F,'2020-02-10 03:29:51.527',,Chicago
9176948,1600,F,'2020-02-10 03:30:39.292',,Warsaw
7630035,1601,F,'2018-02-21 00:30:56.834','2020-02-10 03:30:41.432',Orlando
9176949,1601,F,'2020-02-10 03:30:41.432',,Chicago
7642025,1602,F,'2018-04-12 15:42:28.607','2020-02-10 03:30:43.594',Chicago
9176950,1602,F,'2020-02-10 03:30:43.594',,Cracow
9176953,1604,F,'2020-02-10 03:30:48.160',,Chicago
7637595,1605,F,'2018-04-07 22:42:28.220','2020-02-10 03:30:50.416',Cracow
9176954,1605,F,'2020-02-10 03:30:50.416',,
9176955,1606,F,'2020-02-10 03:30:52.555',,Warsaw
7634894,1607,F,'2018-04-04 13:42:27.992','2020-02-10 03:30:54.698',Orlando
9176956,1607,F,'2020-02-10 03:30:54.698',,Warsaw
7607234,1608,T,'2018-02-22 10:47:56.119','2018-06-14 10:03:04.483',Cracow
7721138,1608,E,'2018-06-14 10:03:04.483','2018-06-28 10:07:08.719',Orlando
7743690,1608,F,'2018-06-28 10:07:08.719','2018-06-28 10:48:20.479',Cracow
7744348,1608,F,'2018-06-28 10:48:20.479','2020-02-10 03:30:56.261',Chicago
9176957,1608,F,'2020-02-10 03:30:56.261',,Chicago
7744465,1609,F,'2018-06-28 10:48:23.256','2020-02-10 03:31:50.755',Warsaw
9176985,1609,F,'2020-02-10 03:31:50.755',,Cracow
7607219,1610,S,'2018-02-22 17:28:56.359','2020-02-10 03:31:52.859',Orlando
9176986,1610,S,'2020-02-10 03:31:52.859',,Chicago
7670814,1611,E,'2018-05-18 01:54:49.737','2018-06-01 01:54:46.466',Orlando
7698724,1611,F,'2018-06-01 01:54:46.466','2018-06-01 02:48:09.417',Orlando
7698750,1611,F,'2018-06-01 02:48:09.417','2020-02-10 03:31:55.154',Orlando
7625888,1612,F,'2018-02-22 22:58:48.527','2020-02-10 03:31:57.385',Orlando
7607196,1613,T,'2018-02-23 02:12:33.866','2018-06-14 10:03:18.701',Chicago
7721511,1613,E,'2018-06-14 10:03:18.701','2018-06-28 10:07:16.345',Chicago
9176990,1614,F,'2020-02-10 03:32:02.037',,Orlando
7607182,1615,T,'2018-02-23 10:06:05.384','2018-06-14 10:03:03.584',Warsaw
9176992,1615,F,'2020-02-10 03:32:04.138',,Chicago
7743875,1616,F,'2018-06-28 10:07:15.138','2018-06-28 10:48:12.241',Warsaw
9176993,1616,F,'2020-02-10 03:32:06.364',,Warsaw
7607160,1618,T,'2018-02-24 13:13:35.427','2018-06-14 10:03:13.684',Warsaw
7783609,1618,F,'2018-07-27 00:37:33.533','2020-02-10 03:32:10.619',Chicago
9176995,1618,F,'2020-02-10 03:32:10.619',,Chicago
9176996,1619,F,'2020-02-10 03:32:12.892',,Warsaw
7620312,1620,B,'2018-02-24 16:51:46.974','2020-02-10 03:32:15.162',Chicago
7607131,1622,S,'2018-02-24 17:47:00.483','2020-02-10 03:32:19.137',Cracow
7628806,1623,F,'2018-02-24 19:29:43.112','2020-02-10 03:32:21.202',Chicago
9177001,1623,F,'2020-02-10 03:32:21.202',,Warsaw
7622294,1624,T,'2018-02-24 23:13:17.653','2018-06-14 10:03:14.300',Orlando
7743810,1624,F,'2018-06-28 10:07:12.800','2018-06-28 10:48:22.085',Orlando
7744417,1624,F,'2018-06-28 10:48:22.085','2020-02-10 03:32:23.339',Cracow
9177002,1624,F,'2020-02-10 03:32:23.339',,Chicago
7607111,1625,T,'2018-02-25 09:17:04.331','2018-06-14 10:03:02.911',Chicago
7743656,1625,F,'2018-06-28 10:07:07.585','2018-06-28 10:48:15.558',Orlando
7607105,1626,T,'2018-02-25 11:44:52.478','2018-06-14 10:03:02.434',Orlando
7721086,1626,E,'2018-06-14 10:03:02.434','2018-06-28 10:06:59.623',Warsaw
7607098,1627,T,'2018-02-25 12:18:43.925','2018-06-14 10:03:13.457',Warsaw
7721375,1627,E,'2018-06-14 10:03:13.457','2018-06-28 10:07:02.307',Warsaw
7743504,1627,F,'2018-06-28 10:07:02.307','2018-06-28 10:48:16.342',Chicago
7744176,1627,F,'2018-06-28 10:48:16.342','2020-02-10 03:32:29.573',Chicago
7721414,1628,E,'2018-06-14 10:03:14.940','2018-06-28 10:07:13.339',Orlando
7607083,1629,S,'2018-02-25 18:24:33.781','2020-02-10 03:32:33.903',Warsaw
9177008,1629,S,'2020-02-10 03:32:33.903',,Orlando
7607076,1630,T,'2018-02-25 19:17:25.554','2018-06-14 10:03:02.129',Chicago
7636931,1631,E,'2018-04-06 16:34:44.559','2018-04-20 16:42:34.212',Chicago
7721507,1632,E,'2018-06-14 10:03:18.509','2018-06-28 10:07:16.202',Cracow
7607052,1633,T,'2018-02-26 11:11:10.351','2018-04-24 17:12:50.346',Warsaw
