ID,Longitude,Latitude,kod.pocztowy,creationDate,year,geom,miasto,powiat,woj,dzielnica,sklep
6064,51.640266,17.835005,63-400,2019-11-19,2019,"51.640266,17.835005",Ostrów Wielkopolski,powiat ostrowski,województwo wielkopolskie,Osiedle Jana Pawła II,
6065,51.893,18.299,62-834,2018-08-06,2018,"51.893,18.299",,powiat kaliski,województwo wielkopolskie,,
6066,52.379086,16.744776,62-069,2020-05-17,2020,"52.379086,16.744776",,powiat poznański,województwo wielkopolskie,,
6067,52.396,16.874,60-281,2017-04-13,2017,"52.396,16.874",,,województwo wielkopolskie,Grunwald,
6068,52.464275,16.918701,60-687,2018-08-31,2018,"52.464275,16.918701",,,województwo wielkopolskie,Piątkowo,
6069,52.39626,16.921165,61-562,2019-02-18,2019,"52.39626,16.921165",,,województwo wielkopolskie,Wilda,
6070,52.35547,17.029116,61-306,2018-12-12,2018,"52.35547,17.029116",,,województwo wielkopolskie,Michałowo,
6071,52.40592,16.8881,60-357,2018-06-30,2018,"52.40592,16.8881",,,województwo wielkopolskie,Grunwald,Żabka
6072,52.328693,17.557144,62-300,2020-10-26,2020,"52.328693,17.557144",Września,powiat wrzesiński,województwo wielkopolskie,,
6073,52.508305,16.25531,62-045,2018-10-24,2018,"52.508305,16.25531",Pniewy,powiat szamotulski,województwo wielkopolskie,,Nowak
6074,52.411957,16.829998,60-189,2019-11-25,2019,"52.411957,16.829998",,,województwo wielkopolskie,Ławica,
6075,52.291504,17.875875,62-400,2019-05-11,2019,"52.291504,17.875875",Słupca,powiat słupecki,województwo wielkopolskie,,
6076,52.36589,16.855417,60-005,2018-11-04,2018,"52.36589,16.855417",,,województwo wielkopolskie,Fabianowo,
6077,52.41082,16.877335,60-373,2017-10-05,2017,"52.41082,16.877335",,,województwo wielkopolskie,Grunwald Północ,
6078,52.40063,16.928078,61-886,2018-05-28,2018,"52.40063,16.928078",,,województwo wielkopolskie,Stare Miasto,
6079,52.343056,16.879965,62-030,2019-11-16,2019,"52.343056,16.879965",Luboń,powiat poznański,województwo wielkopolskie,Żabikowo,
6080,52.34506,16.86385,62-030,2018-02-21,2018,"52.34506,16.86385",Luboń,powiat poznański,województwo wielkopolskie,Żabikowo,
6081,52.34473,16.857347,62-030,2019-02-06,2019,"52.34473,16.857347",Luboń,powiat poznański,województwo wielkopolskie,Żabikowo,
6082,52.55568,16.845001,62-001,2018-02-21,2018,"52.55568,16.845001",,powiat poznański,województwo wielkopolskie,,
6083,53.535904,16.852354,64-965,2020-09-06,2020,"53.535904,16.852354",Okonek,powiat złotowski,województwo wielkopolskie,,
6084,52.390095,16.894817,60-218,2020-09-24,2020,"52.390095,16.894817",,,województwo wielkopolskie,,
6085,52.287617,17.0464,62-023,2020-05-18,2020,"52.287617,17.0464",,powiat poznański,województwo wielkopolskie,,
6086,52.143894,16.890905,63-112,2019-09-10,2019,"52.143894,16.890905",,powiat śremski,województwo wielkopolskie,,
6087,52.890583,16.986439,64-840,2020-06-20,2020,"52.890583,16.986439",Budzyń,powiat chodzieski,województwo wielkopolskie,,
6088,52.357353,16.518196,64-320,2018-06-12,2018,"52.357353,16.518196",Buk,powiat poznański,województwo wielkopolskie,,
6089,52.348713,16.525646,64-320,2018-01-24,2018,"52.348713,16.525646",Buk,powiat poznański,województwo wielkopolskie,,
6090,52.515503,16.695156,62-090,2018-03-07,2018,"52.515503,16.695156",,powiat poznański,województwo wielkopolskie,,Żabka
6091,52.290024,16.725111,62-060,2019-10-16,2019,"52.290024,16.725111",,powiat poznański,województwo wielkopolskie,,
6092,52.44766,16.405384,64-550,2021-01-16,2021,"52.44766,16.405384",,powiat szamotulski,województwo wielkopolskie,,
6093,52.385017,16.88803,60-126,2019-11-15,2019,"52.385017,16.88803",,,województwo wielkopolskie,Górczyn,
6094,52.466484,16.9378,61-606,2017-09-19,2017,"52.466484,16.9378",,,województwo wielkopolskie,Umultowo,
6095,52.341652,16.918388,61-341,2018-10-19,2018,"52.341652,16.918388",,,województwo wielkopolskie,Marlewo,
6096,52.379116,16.917637,61-493,2018-03-13,2018,"52.379116,16.917637",,,województwo wielkopolskie,Wilda,
6097,52.390163,16.980394,61-245,2018-01-21,2018,"52.390163,16.980394",,,województwo wielkopolskie,Chartowo,
6098,52.38932,16.914106,61-521,2021-01-12,2021,"52.38932,16.914106",,,województwo wielkopolskie,Wilda,Żabka
6099,52.378513,16.969017,61-251,2018-03-28,2018,"52.378513,16.969017",,,województwo wielkopolskie,Żegrze,
6100,52.39948,16.905268,60-734,2017-04-13,2017,"52.39948,16.905268",,,województwo wielkopolskie,Grunwald,
6101,52.453228,16.851122,60-463,2021-02-05,2021,"52.453228,16.851122",,,województwo wielkopolskie,Strzeszyn,
6102,52.389,16.875,60-136,2020-03-10,2020,"52.389,16.875",,,województwo wielkopolskie,,
6103,52.42951,16.949667,61-623,2020-12-06,2020,"52.42951,16.949667",,,województwo wielkopolskie,Winogrady,
6104,52.392437,16.84547,60-179,2018-03-21,2018,"52.392437,16.84547",,,województwo wielkopolskie,Junikowo,
6105,52.40951,16.883226,60-366,2020-12-25,2020,"52.40951,16.883226",,,województwo wielkopolskie,Grunwald Północ,
6106,52.386,16.884,60-131,2019-12-24,2019,"52.386,16.884",,,województwo wielkopolskie,Górczyn,
6107,52.479675,16.858946,62-002,2019-09-05,2019,"52.479675,16.858946",,powiat poznański,województwo wielkopolskie,,
6108,52.628,16.555,64-500,2018-03-13,2018,"52.628,16.555",Szamotuły,powiat szamotulski,województwo wielkopolskie,,
6109,52.094166,17.023184,63-100,2019-08-16,2019,"52.094166,17.023184",Śrem,powiat śremski,województwo wielkopolskie,,
6110,52.077785,17.012106,63-100,2021-03-10,2021,"52.077785,17.012106",Śrem,powiat śremski,województwo wielkopolskie,,Lotto
6111,52.22255,17.272364,63-000,2018-07-30,2018,"52.22255,17.272364",Środa Wielkopolska,powiat średzki,województwo wielkopolskie,,
6112,52.44143,17.075905,62-006,2020-08-01,2020,"52.44143,17.075905",,powiat poznański,województwo wielkopolskie,,
6113,52.513046,16.583324,64-530,2017-03-24,2017,"52.513046,16.583324",,powiat szamotulski,województwo wielkopolskie,,
6114,52.465576,17.019917,62-004,2018-11-23,2018,"52.465576,17.019917",,powiat poznański,województwo wielkopolskie,,Żabka
6115,52.446,17.078,62-006,2020-07-18,2020,"52.446,17.078",,powiat poznański,województwo wielkopolskie,,
6116,52.402622,16.93717,61-861,2020-10-29,2020,"52.402622,16.93717",,,województwo wielkopolskie,Stare Miasto,
6117,52.40057,16.881458,60-349,2019-07-27,2019,"52.40057,16.881458",,,województwo wielkopolskie,Grunwald,Żabka
6118,52.46,16.922,60-685,2021-01-20,2021,"52.46,16.922",,,województwo wielkopolskie,Piątkowo,
6119,52.389088,16.970089,61-293,2020-05-04,2020,"52.389088,16.970089",,,województwo wielkopolskie,Chartowo,Żabka
6120,52.388,16.883,60-132,2019-12-26,2019,"52.388,16.883",,,województwo wielkopolskie,Górczyn,
6121,52.359516,16.880375,61-411,2020-04-17,2020,"52.359516,16.880375",,,województwo wielkopolskie,Świerczewo,
6122,52.39894,16.896265,60-748,2017-06-04,2017,"52.39894,16.896265",,,województwo wielkopolskie,Grunwald,
6123,52.395325,16.934027,61-555,2018-10-02,2018,"52.395325,16.934027",,,województwo wielkopolskie,Łęgi Dębińskie,
6124,52.434925,16.950665,61-625,2017-07-29,2017,"52.434925,16.950665",,,województwo wielkopolskie,Winogrady,
6125,52.412067,16.872318,60-567,2017-11-16,2017,"52.412067,16.872318",,,województwo wielkopolskie,Grunwald Północ,
6126,52.411877,16.905037,60-820,2018-10-13,2018,"52.411877,16.905037",,,województwo wielkopolskie,Jeżyce,
6127,52.389454,17.002329,61-064,2019-07-23,2019,"52.389454,17.002329",,,województwo wielkopolskie,,
6128,52.402077,16.914177,61-586,2017-01-05,2017,"52.402077,16.914177",,,województwo wielkopolskie,Wilda,Avenida Poznań
6129,52.41586,16.905787,60-537,2019-10-16,2019,"52.41586,16.905787",,,województwo wielkopolskie,Jeżyce,
6130,52.395134,16.919182,61-543,2018-08-09,2018,"52.395134,16.919182",,,województwo wielkopolskie,Wilda,
6131,52.411,16.91169,60-838,2017-06-13,2017,"52.411,16.91169",,,województwo wielkopolskie,Jeżyce,
6132,52.394062,16.89893,60-264,2017-10-17,2017,"52.394062,16.89893",,,województwo wielkopolskie,Grunwald,Żabka
6133,52.421055,16.887415,60-573,2020-06-01,2020,"52.421055,16.887415",,,województwo wielkopolskie,Ogrody,
6134,52.397,16.967,61-131,2018-12-07,2018,"52.397,16.967",,,województwo wielkopolskie,Rataje,
6135,52.41347,16.904861,60-538,2018-05-12,2018,"52.41347,16.904861",,,województwo wielkopolskie,Jeżyce,
6136,52.445564,16.867636,60-461,2017-01-03,2017,"52.445564,16.867636",,,województwo wielkopolskie,Strzeszyn,
6137,52.40763,16.928041,61-738,2020-08-24,2020,"52.40763,16.928041",,,województwo wielkopolskie,Stare Miasto,
6138,52.39511,16.97874,61-255,2021-01-20,2021,"52.39511,16.97874",,,województwo wielkopolskie,Chartowo,
6139,52.452,16.904,60-691,2020-10-17,2020,"52.452,16.904",,,województwo wielkopolskie,Piątkowo,Avorio Łazienki
6140,52.389225,16.903908,60-211,2020-01-25,2020,"52.389225,16.903908",,,województwo wielkopolskie,,Żabka
6141,52.344917,16.918344,61-341,2017-12-07,2017,"52.344917,16.918344",,,województwo wielkopolskie,Marlewo,
6142,52.38512,16.951262,61-204,2019-08-04,2019,"52.38512,16.951262",,,województwo wielkopolskie,Rataje,Żabka
6143,52.412483,16.938955,61-757,2019-07-10,2019,"52.412483,16.938955",,,województwo wielkopolskie,Stare Miasto,
6144,52.395,16.87,60-279,2018-07-21,2018,"52.395,16.87",,,województwo wielkopolskie,,
6145,51.825893,17.452963,63-720,2019-09-12,2019,"51.825893,17.452963",Koźmin Wielkopolski,powiat krotoszyński,województwo wielkopolskie,,
6146,52.2267,16.835535,62-050,2019-07-12,2019,"52.2267,16.835535",,powiat poznański,województwo wielkopolskie,,
6147,52.412014,16.892136,60-552,2017-12-20,2017,"52.412014,16.892136",,,województwo wielkopolskie,Jeżyce,
6148,52.435238,16.821653,60-453,2017-08-15,2017,"52.435238,16.821653",,,województwo wielkopolskie,Smochowice,
6149,52.455425,16.94635,61-608,2017-05-09,2017,"52.455425,16.94635",,,województwo wielkopolskie,Naramowice,
6150,52.458,16.896,60-465,2020-03-15,2020,"52.458,16.896",,,województwo wielkopolskie,Podolany,
6151,52.41843,16.865421,60-408,2021-01-11,2021,"52.41843,16.865421",,,województwo wielkopolskie,Wola,
6152,52.37,16.893,61-429,2018-02-02,2018,"52.37,16.893",,,województwo wielkopolskie,Dębiec,
6153,52.39038,16.94577,61-156,2017-11-10,2017,"52.39038,16.94577",,,województwo wielkopolskie,Rataje,Sklep papierniczy
6154,52.39751,16.924572,61-564,2019-09-02,2019,"52.39751,16.924572",,,województwo wielkopolskie,Wilda,
6155,52.426,16.932,61-659,2020-06-29,2020,"52.426,16.932",,,województwo wielkopolskie,Winogrady,
6156,52.39516,16.901962,60-708,2019-12-15,2019,"52.39516,16.901962",,,województwo wielkopolskie,Grunwald,
6157,52.411495,16.941074,61-754,2020-12-21,2020,"52.411495,16.941074",,,województwo wielkopolskie,Stare Miasto,
6158,52.405434,16.899494,60-782,2019-04-02,2019,"52.405434,16.899494",,,województwo wielkopolskie,Grunwald,Fryderyk
6159,52.423294,16.786753,62-081,2018-06-16,2018,"52.423294,16.786753",,powiat poznański,województwo wielkopolskie,,
6160,52.424606,16.785862,62-081,2020-08-06,2020,"52.424606,16.785862",,powiat poznański,województwo wielkopolskie,,
6161,51.613327,16.862246,63-900,2018-04-27,2018,"51.613327,16.862246",Rawicz,powiat rawicki,województwo wielkopolskie,,
6162,51.609455,16.858202,63-900,2019-04-08,2019,"51.609455,16.858202",Rawicz,powiat rawicki,województwo wielkopolskie,,
6163,51.607014,16.85051,63-900,2021-01-03,2021,"51.607014,16.85051",Rawicz,powiat rawicki,województwo wielkopolskie,,
6164,52.472,16.868,62-002,2020-03-02,2020,"52.472,16.868",,powiat poznański,województwo wielkopolskie,,
6165,52.600803,16.59917,64-500,2019-10-22,2019,"52.600803,16.59917",Szamotuły,powiat szamotulski,województwo wielkopolskie,,Żabka
6166,52.61012,16.5797,64-500,2018-06-29,2018,"52.61012,16.5797",Szamotuły,powiat szamotulski,województwo wielkopolskie,,
6167,52.614,16.577,64-500,2020-10-10,2020,"52.614,16.577",Szamotuły,powiat szamotulski,województwo wielkopolskie,,
6168,52.231857,17.269629,63-000,2018-03-12,2018,"52.231857,17.269629",Środa Wielkopolska,powiat średzki,województwo wielkopolskie,,Galeria Kilińskiego
6169,52.231125,17.26922,63-000,2020-02-14,2020,"52.231125,17.26922",Środa Wielkopolska,powiat średzki,województwo wielkopolskie,,
6170,52.019,18.512,62-700,2018-08-04,2018,"52.019,18.512",Turek,powiat turecki,województwo wielkopolskie,,
6171,52.707558,16.38278,64-510,2017-04-01,2017,"52.707558,16.38278",Wronki,powiat szamotulski,województwo wielkopolskie,,
6172,52.36692,16.930328,61-361,2019-09-13,2019,"52.36692,16.930328",,,województwo wielkopolskie,Starołęka Mała,Żabka
6173,52.391785,16.922256,61-546,2017-01-29,2017,"52.391785,16.922256",,,województwo wielkopolskie,Wilda,
6174,52.393,16.915,61-538,2020-01-04,2020,"52.393,16.915",,,województwo wielkopolskie,Wilda,
6175,51.5745,17.672064,63-430,2019-01-03,2019,"51.5745,17.672064",Odolanów,powiat ostrowski,województwo wielkopolskie,,
6176,52.446735,16.947462,61-619,2020-10-02,2020,"52.446735,16.947462",,,województwo wielkopolskie,Naramowice,Żabka
6177,52.368034,17.0029,61-311,2019-05-08,2019,"52.368034,17.0029",,,województwo wielkopolskie,Szczepankowo,Żabka
6178,52.397,16.949,61-144,2018-07-07,2018,"52.397,16.949",,,województwo wielkopolskie,Rataje,
6179,52.39468,16.896711,60-215,2020-07-10,2020,"52.39468,16.896711",,,województwo wielkopolskie,Grunwald,Żabka
6180,52.39531,16.906015,60-720,2018-03-23,2018,"52.39531,16.906015",,,województwo wielkopolskie,Grunwald,
6181,52.404247,16.930527,61-887,2018-11-14,2018,"52.404247,16.930527",,,województwo wielkopolskie,Stare Miasto,
6182,52.404205,16.915966,61-896,2017-09-06,2017,"52.404205,16.915966",,,województwo wielkopolskie,Stare Miasto,Żabka
6183,52.41645,16.88622,60-566,2018-07-27,2018,"52.41645,16.88622",,,województwo wielkopolskie,Ogrody,Żabka
6184,52.3561,16.943548,61-353,2020-08-20,2020,"52.3561,16.943548",,,województwo wielkopolskie,Minikowo,
6185,51.755,18.088017,62-800,2019-10-10,2019,"51.755,18.088017",,,województwo wielkopolskie,Czaszki,
6186,51.76006,18.11368,62-800,2020-07-02,2020,"51.76006,18.11368",,,województwo wielkopolskie,Tyniec,
6187,51.273136,17.987553,63-600,2020-03-13,2020,"51.273136,17.987553",Kępno,powiat kępiński,województwo wielkopolskie,,
6188,51.960087,17.504465,63-200,2020-06-24,2020,"51.960087,17.504465",Jarocin,powiat jarociński,województwo wielkopolskie,,
6189,52.67126,17.15266,62-085,2019-02-24,2019,"52.67126,17.15266",Skoki,powiat wągrowiecki,województwo wielkopolskie,,
6190,52.281155,16.70641,62-060,2018-12-10,2018,"52.281155,16.70641",Stęszew,powiat poznański,województwo wielkopolskie,,
6191,52.284763,16.699642,62-060,2017-02-07,2017,"52.284763,16.699642",Stęszew,powiat poznański,województwo wielkopolskie,,
6192,52.28046,16.705658,62-060,2017-01-28,2017,"52.28046,16.705658",Stęszew,powiat poznański,województwo wielkopolskie,,
6193,52.40879,17.02496,61-062,2018-09-17,2018,"52.40879,17.02496",,,województwo wielkopolskie,Antoninek,
6194,52.339,16.834,62-052,2019-05-25,2019,"52.339,16.834",,powiat poznański,województwo wielkopolskie,,
6195,52.35,16.898,62-030,2017-08-16,2017,"52.35,16.898",Luboń,powiat poznański,województwo wielkopolskie,,
6196,52.37,18.307,62-561,2017-02-22,2017,"52.37,18.307",Ślesin,powiat koniński,województwo wielkopolskie,,
6197,52.346115,17.063097,63-004,2020-12-14,2020,"52.346115,17.063097",,powiat poznański,województwo wielkopolskie,,
6198,52.89414,16.17129,64-730,2019-03-06,2019,"52.89414,16.17129",Wieleń,powiat czarnkowsko-trzcianecki,województwo wielkopolskie,,
6199,52.44,17.768,62-230,2019-07-14,2019,"52.44,17.768",Witkowo,powiat gnieźnieński,województwo wielkopolskie,,
6200,52.412216,16.718605,62-070,2017-10-15,2017,"52.412216,16.718605",,powiat poznański,województwo wielkopolskie,,Żabka
6201,52.15594,17.16283,63-020,2018-10-28,2018,"52.15594,17.16283",,powiat średzki,województwo wielkopolskie,,
6202,52.253284,15.921976,64-360,2017-02-24,2017,"52.253284,15.921976",Zbąszyń,powiat nowotomyski,województwo wielkopolskie,Stare Miasto,
6203,52.25334,15.922143,64-360,2018-12-15,2018,"52.25334,15.922143",Zbąszyń,powiat nowotomyski,województwo wielkopolskie,Stare Miasto,
6204,52.41439,16.907682,60-857,2019-12-29,2019,"52.41439,16.907682",,,województwo wielkopolskie,Jeżyce,
6205,52.396706,16.903856,60-711,2020-09-17,2020,"52.396706,16.903856",,,województwo wielkopolskie,Grunwald,
6206,52.98829,16.914711,64-800,2017-12-07,2017,"52.98829,16.914711",Chodzież,powiat chodzieski,województwo wielkopolskie,,
6207,52.457657,16.76473,62-081,2020-11-12,2020,"52.457657,16.76473",,powiat poznański,województwo wielkopolskie,,Żabka
6208,52.31505,16.911747,61-160,2018-08-15,2018,"52.31505,16.911747",,powiat poznański,województwo wielkopolskie,,
6209,52.320007,16.922344,61-160,2020-07-12,2020,"52.320007,16.922344",,powiat poznański,województwo wielkopolskie,,
6210,52.90519,16.565435,64-700,2020-09-21,2020,"52.90519,16.565435",Czarnków,powiat czarnkowsko-trzcianecki,województwo wielkopolskie,,
6211,52.40019,17.067272,62-020,2020-05-01,2020,"52.40019,17.067272",Swarzędz,powiat poznański,województwo wielkopolskie,,
6212,52.431065,16.782864,61-768,2020-11-18,2020,"52.431065,16.782864",,powiat poznański,województwo wielkopolskie,,
6213,52.402657,16.899826,60-778,2020-10-15,2020,"52.402657,16.899826",,,województwo wielkopolskie,Grunwald,Żabka
6214,52.40981,16.938314,61-754,2018-02-10,2018,"52.40981,16.938314",,,województwo wielkopolskie,Stare Miasto,
6215,52.325138,17.57601,62-300,2019-07-30,2019,"52.325138,17.57601",Września,powiat wrzesiński,województwo wielkopolskie,,
6216,52.406,16.925,61-814,2020-08-19,2020,"52.406,16.925",,,województwo wielkopolskie,Stare Miasto,
6217,51.84772,16.594444,64-100,2017-08-15,2017,"51.84772,16.594444",,,województwo wielkopolskie,Nowe Miasto,Żabka
6218,52.450012,16.724897,62-080,2019-10-09,2019,"52.450012,16.724897",,powiat poznański,województwo wielkopolskie,,Żabka
6219,52.091736,17.007011,63-100,2019-08-12,2019,"52.091736,17.007011",Śrem,powiat śremski,województwo wielkopolskie,,
6220,52.409447,16.908295,60-818,2021-02-24,2021,"52.409447,16.908295",,,województwo wielkopolskie,Jeżyce,Żabka
6221,52.239,16.849,62-050,2019-04-08,2019,"52.239,16.849",Mosina,powiat poznański,województwo wielkopolskie,,
6222,52.576256,17.00978,62-095,2017-09-26,2017,"52.576256,17.00978",Murowana Goślina,powiat poznański,województwo wielkopolskie,,
6223,52.568012,16.994183,62-095,2021-02-07,2021,"52.568012,16.994183",Murowana Goślina,powiat poznański,województwo wielkopolskie,,
6224,52.3077,16.413172,64-330,2021-03-27,2021,"52.3077,16.413172",Opalenica,powiat nowotomyski,województwo wielkopolskie,,
6225,52.3705,16.82735,62-064,2017-06-02,2017,"52.3705,16.82735",,powiat poznański,województwo wielkopolskie,,
6226,52.36373,16.813778,62-064,2020-06-13,2020,"52.36373,16.813778",,powiat poznański,województwo wielkopolskie,,
6227,52.3768,16.825333,62-052,2017-05-19,2017,"52.3768,16.825333",,powiat poznański,województwo wielkopolskie,,
6228,51.287655,17.993294,63-600,2020-01-14,2020,"51.287655,17.993294",Kępno,powiat kępiński,województwo wielkopolskie,,Żabka
6229,52.448154,16.942547,61-615,2017-02-20,2017,"52.448154,16.942547",,,województwo wielkopolskie,Naramowice,
6230,52.015514,18.508268,62-700,2020-01-28,2020,"52.015514,18.508268",Turek,powiat turecki,województwo wielkopolskie,,
6231,51.64003,17.812077,63-400,2018-06-25,2018,"51.64003,17.812077",Ostrów Wielkopolski,powiat ostrowski,województwo wielkopolskie,Osiedle Powstańców Wielkopolskich,Maćko
